1.216814834996108097e+00,-5.254406654244207948e-03,-1.811305819555241170e-01,5.621785174240447880e-01,2.817987520117934963e-01
-1.600243003494842498e+00,-3.855083943090649168e-01,-1.057519745635105757e+00,6.452605911296347418e-01,-1.449966311422270948e+00
-2.671238260517277752e+00,1.121604434242333692e-01,-1.091568154693048909e+00,1.013823330146062407e+00,-9.130465572373754890e-01
-2.136459062895154304e+00,4.932784990193704588e-02,-9.531308668249895977e-01,7.671061171116619892e-01,-9.234363485009969841e-01
-2.249493046133382634e+00,-2.285284864346312245e-03,-1.111350332329149149e+00,1.085853255947768492e+00,-1.077205825966497610e+00
-1.956933163314327873e+00,-1.982401634218097231e-01,-1.165677487719794625e+00,8.576758833386038949e-01,-1.266800766291331870e+00
-2.704320202433367015e+00,-7.123616591435641410e-02,-1.164193859560848754e+00,8.742451475004141548e-01,-8.010740456299583201e-01
6.658342043113177344e-02,-3.014245137864924873e-01,-3.749281521206290213e-01,5.944091809993660158e-01,-6.722892328390446259e-01
-2.544848805775909550e+00,-2.505970589019403116e-02,-1.132441309343364289e+00,1.009721152576731340e+00,-9.421101082107437019e-01
-1.548983117235510854e+00,3.298951042853814353e-01,-1.913073242804803620e+00,1.540488285867186891e+00,-8.322705231172937701e-01
-2.131680147306495687e+00,-1.302142880765568556e-01,-9.570996467926226048e-01,9.550532128658058006e-01,-1.459179606485558223e+00
-2.643798004372334809e+00,1.784124083106612413e-01,-1.338131268210546621e+00,1.117261632903987500e+00,-7.231781996997445061e-01
-2.700250380159442631e+00,-4.074806062837713072e-02,-9.629315610832437367e-01,8.350204685683987327e-01,-8.975321007136316531e-01
-2.434462431361049006e+00,-5.534152573045580253e-03,-1.271157329158502325e+00,1.204230770861143940e+00,-1.074016099571820870e+00
-2.552094828304567908e+00,2.568232789376065361e-01,-1.397319947271608687e+00,1.307270305951935496e+00,-7.594078665801278216e-01
-2.400436431096373280e+00,-2.160240105463159532e-01,-1.362177255533261855e+00,9.977361680094027907e-01,-6.511992993080744085e-01
-2.570886364534161750e+00,-7.859418774799892260e-02,-7.175227101744829916e-01,7.485563381083438772e-01,-7.472271603392492967e-01
-2.078210222445186162e+00,1.250247938530484049e-01,-1.426726626238007611e+00,1.235064628300633460e+00,-7.962303701022455105e-01
-9.080326574955325247e-01,-3.409734309649449790e-01,-5.086134961633711482e-01,4.378551377407653433e-01,-1.535671188623746852e+00
-2.468986466918761113e+00,-6.364532373251599595e-02,-9.632150370706945575e-01,8.523447983678448248e-01,-7.364126922954872256e-01
-2.325538834526128085e+00,-1.016601288982977441e-01,-8.937370052758873973e-01,8.902591312433761894e-01,-1.135234128033729029e+00
-2.459461825887154340e+00,1.493116356519445798e-01,-1.063277828595278862e+00,8.823270044305759896e-01,-7.576967345704710421e-01
-1.601630927288340667e+00,-2.604686283710329064e-01,-6.751516284627079312e-01,5.708544901273271410e-01,-1.234757501104380761e+00
-1.740674402888951589e+00,2.412061424674935214e-02,-1.206191676190743856e+00,8.798397104378528066e-01,-1.295334858588741866e+00
-2.251145783158967628e+00,1.375093942561542437e-01,-8.038016960998780602e-01,9.328887770591471895e-01,-5.997465244220288039e-01
-2.133586405218984794e+00,-6.505563847356445051e-02,-7.748573301666272783e-01,6.771633706992429280e-01,-8.784871179963813503e-01
-2.327440609253952353e+00,-4.755301421950991481e-03,-1.050276515236482133e+00,7.371360621806939406e-01,-1.037546488579488502e+00
-1.340432026202485360e+00,-2.674439485993106991e-01,-1.140133194814952455e+00,8.027958409474100776e-01,-1.275225632243297325e+00
-2.021675337355232749e+00,2.147070040655820258e-02,-1.486247742872654598e+00,1.205270748988642948e+00,-1.012447895277094112e+00
-1.660687337197826130e+00,-2.958854278304959839e-01,-7.915395933264838257e-01,7.667010297992642442e-01,-1.065535296211628458e+00
-2.517705216998466167e+00,-1.892963340836428853e-03,-8.471738049596901909e-01,9.554479621747189455e-01,-9.489129190461121910e-01
-2.660921872340033190e+00,4.076571731824367439e-02,-1.302332544825388849e+00,1.041305232467244712e+00,-7.264490753931003297e-01
-1.673089458427816423e+00,1.488905167024398048e-02,-1.215650361519378331e+00,1.008052528812111603e+00,-1.430852298967580705e+00
2.241828181360092098e-01,-3.929108009837753990e-01,-4.343277947739260236e-01,3.026006700288581541e-01,-8.134338029597760755e-01
-2.149201991541481060e+00,1.888634467699799591e-01,-1.623791741422316637e+00,1.226768699619771086e+00,-7.918180974065889277e-01
-1.729278048771085707e+00,-1.569158230676049870e-01,-1.104661588733581556e+00,8.847287254569914383e-01,-1.258000089525215692e+00
-1.909727708928841583e+00,5.883492770042821757e-03,-7.916038518420666081e-01,7.180392716755761295e-01,-1.199816460921382166e+00
-1.951331321661429197e+00,-1.976142784964113330e-01,-8.700993582549674255e-01,8.843482805176219319e-01,-1.389918766797928473e+00
-1.717496028182655010e+00,-1.693157995075356137e-02,-1.343567326578440468e+00,1.036867700403200976e+00,-1.302771898656512661e+00
-2.668837022489091382e+00,2.463583945734490466e-02,-1.179889760741723803e+00,1.150203891876522055e+00,-7.661359419464385256e-01
-1.991643802356280357e+00,1.950847309926862228e-01,-1.448962767467956825e+00,1.354360381252546208e+00,-6.008837693276820602e-01
-2.237369024578685472e+00,-7.523479274097193137e-02,-8.275568891869439225e-01,7.645968788637336200e-01,-1.030717249373970690e+00
-1.955575907749324882e+00,-1.561670274074953846e-01,-6.890172456406044033e-01,7.546795106712872458e-01,-1.226659725063167228e+00
-5.272841708209123901e-01,3.083671720885542422e-01,-2.196248051708373783e+00,1.653812637208743830e+00,-4.715001702008146389e-01
-1.823721247396105971e+00,-1.186397000001512270e-01,-6.171783855925057072e-01,7.931487610701146718e-01,-8.608445723454667409e-01
-1.252618339523015045e+00,-2.660399386065960825e-01,-6.994553257637521337e-01,6.227585318302537587e-01,-1.100498624322811647e+00
-7.246217898609589314e-01,4.162346566926518054e-01,-2.172320229328441155e+00,1.573879164279549547e+00,-2.467907087591102444e-01
-1.272709206144526206e+00,3.607776500557570154e-01,-1.792809596685634110e+00,1.396093487028790658e+00,-3.722060819006245413e-01
-1.437243845627648620e+00,-7.599676555128206945e-02,-1.837698812049335384e+00,1.390198127600899891e+00,-3.768196574084255457e-01
-1.901461578913175465e+00,1.374202971126317618e-01,-1.554315376076353727e+00,1.357762178484838822e+00,-6.515145167611735566e-01
-1.506214123895924573e+00,-1.309016293742935322e-01,-8.050801109199724470e-01,6.879171546079622113e-01,-1.344795298543904893e+00
-1.275142381207414077e+00,2.603154525649397644e-01,-1.756963173149223012e+00,1.588974391027526911e+00,-1.051687414809970189e+00
1.621491678790340507e-02,-3.125851715662194552e-01,-4.303276408506265804e-01,4.121491084186486575e-01,-6.985287299380555925e-01
-1.711691839740566712e+00,6.262921809600012490e-02,-1.332540056371351200e+00,1.259612547649790582e+00,-1.204736652008377984e+00
-1.193995918856046723e+00,-2.082438442491903186e-02,-5.194072853208103746e-01,6.722777804675431623e-01,-3.534437210969306187e-01
-2.566801341088346344e+00,2.015344553308533182e-01,-9.657511998322489966e-01,9.769318519468117579e-01,-7.281684232633401921e-01
-2.231921447947325277e+00,-1.226156252765112087e-01,-7.784953375582100987e-01,7.752854647729714443e-01,-6.523762046767472844e-01
-4.681411355437359867e-01,-1.823594025852977585e-01,-3.867165739193475504e-01,4.953414911566323964e-01,-5.735266373609660961e-01
-3.400553457863479401e-01,4.855320682851547304e-02,-4.707620798158771436e-01,8.104333644359540401e-01,-3.150726780944422545e-02
-1.252288450960933108e+00,2.594903531047530465e-01,-1.803838378281343413e+00,1.582384535317974406e+00,-7.837945165301695161e-01
-1.888412859750673745e+00,2.014855857060072752e-01,-1.390034070329691840e+00,1.297036075909467012e+00,-7.841060771410478525e-01
-1.355535781688347985e+00,1.159699747050942087e-01,-1.433374827277750452e+00,1.379425937495264209e+00,-1.418321314011310896e+00
-2.673453208631541234e+00,-4.603691211148935175e-02,-1.423278879992401436e+00,8.005507390162804882e-01,-6.035281637991261050e-01
-2.923031565963752687e+00,2.069068667409843243e-01,-1.180292377500411716e+00,9.873636961122795874e-01,-6.637715686657387204e-01
-2.105613611556522269e+00,-6.877416335754527391e-03,-1.488746598616391692e+00,1.275972657920702913e+00,-1.103112094283943634e+00
-2.083280098057059604e+00,-1.408182812281858765e-01,-9.424583274954559942e-01,6.707488576244378109e-01,-9.433422999773337647e-01
-1.160764680567573759e+00,5.178413554913264827e-01,-2.262948517884629140e+00,1.628861429431897268e+00,-7.946843311972380253e-01
-1.070903008339800122e+00,1.358917680378475545e-01,-1.945051768757067645e+00,1.554290497534586146e+00,-6.274100571973033613e-01
-2.081726511800511048e+00,1.034983083391292358e-01,-1.492017448561295145e+00,1.416893001607155256e+00,-7.760328878112277007e-01
-1.450576009797335253e+00,-4.703119337501445590e-02,-1.189062991127322055e+00,9.230378280367476096e-01,-1.401383697943630269e+00
-1.168550216902739525e+00,-2.548793917226916395e-01,-5.758128990134324665e-01,5.732062609605463877e-01,-1.064607592409840597e+00
-8.912500261491187459e-01,2.626375749980017771e-01,-1.857999921367167406e+00,1.752075354282072173e+00,-8.704815567185058001e-01
7.216769869423922401e-02,-4.439482419699294913e-01,-6.074022534423564323e-01,4.590524351256206059e-02,-1.188986352311762973e+00
-7.397472456472209412e-01,3.580931266284105297e-01,-2.195871616556124284e+00,1.747222743401370071e+00,-2.157907217511590425e-01
-2.302902619409375351e+00,-1.965682950282965358e-01,-1.153639125106892926e+00,1.124208438217250805e+00,-1.041667426600037194e+00
-2.373771517579728041e+00,-2.096221303282042592e-01,-1.165503764569272294e+00,8.803895790081325279e-01,-1.143898909957444143e+00
-1.000724133630924495e+00,3.434425044952891248e-01,-2.018114652299415113e+00,1.532536377371205072e+00,-4.789818283296203849e-01
-2.448060917535117564e+00,1.013148290630591641e-01,-9.289709170488262835e-01,1.059798712358044570e+00,-6.431052381159052533e-01
-8.960774951931748111e-01,-4.370284877875263430e-01,-7.431512958018284820e-01,3.039252886443343793e-01,-1.424700803889207945e+00
-1.980089153915582267e+00,5.204081480754883110e-02,-1.831293906205341937e+00,1.430412206450809354e+00,-5.643317516439521064e-01
-2.754166974717570771e+00,1.819413124428575224e-01,-8.861549813171250012e-01,1.110154889269685974e+00,-7.164610863978775335e-01
-2.543570140862219109e+00,6.474598853671907628e-02,-8.968117520453948721e-01,1.106290223636100523e+00,-1.052694614373096638e+00
-3.565930475479736073e-01,2.087817480154193217e-01,-2.206151233281264279e+00,1.687928165455319096e+00,1.082956513194973658e-01
-2.155697270036694757e+00,-9.637927660969337895e-02,-1.255512843537473833e+00,1.068638786988791223e+00,-8.414393682700198607e-01
-2.596994002135697421e+00,-1.130827053840951085e-01,-1.489274446187503598e+00,1.128609071889826954e+00,-7.950785136680823539e-01
-1.771385036239255806e+00,1.389966311030557677e-01,-1.554123920809346915e+00,1.342490807498001981e+00,-9.539298205632392724e-01
-2.654323033744008242e-01,2.308456237841404191e-01,4.658344556116178481e-02,7.578257080993739958e-01,1.632539578755604293e+00
2.987290112660093144e-02,-6.396649368107647504e-01,-4.921049965900406997e-01,-8.910122465043504580e-02,-1.678869188179986871e+00
-7.599237018761417772e-01,-3.080244822114576730e-01,-8.007949105818839008e-01,3.956936610986326874e-01,-1.233687702651784290e+00
-3.587484688972853442e-01,-1.049698622773573425e-01,-3.620417110829167173e-01,5.698284284749820516e-01,-2.198401019638880904e-01
-2.124219069677329763e+00,2.410859540473416218e-01,-1.484348738483201258e+00,1.436635800943127039e+00,-7.294243109171552053e-01
-2.401783130698900592e+00,-9.293172764683547971e-02,-1.496404905144206987e+00,9.512170955127100536e-01,-9.414575346513371912e-01
-2.218559568433019713e+00,1.165006570862980317e-01,-1.594571232044490250e+00,1.137973896944338703e+00,-8.407473737642419120e-01
-1.661182497722544671e+00,1.946231000266613331e-01,-1.776263918412647413e+00,1.245794844681989755e+00,-5.461336647276930911e-01
-1.626397800261815574e+00,-1.054628983568120862e-02,-1.740360999492648997e+00,1.398937069088365792e+00,-7.291608205659417807e-01
-2.033711679615413548e+00,-2.763109318531540293e-01,-1.127583659619247003e+00,8.606649211580046366e-01,-1.156593468526208257e+00
1.037395749225577868e+00,-5.126049471768564514e-01,-1.355426800067033866e-01,-3.061717722755436522e-01,-7.070656413043225896e-01
-2.652718464606516946e+00,1.256858331051548261e-02,-9.287795171889910995e-01,8.298718125238072618e-01,-8.601258003656531148e-01
1.089577499176966224e+00,-2.983807925324010735e-01,1.571268957854658477e-01,-3.546188307765413272e-02,7.383073531307343673e-01
-2.187741553608553158e+00,1.334446059652004968e-01,-1.420646526872801019e+00,1.317736134956131844e+00,-6.389483600543004460e-01
-1.914560132592038943e+00,4.280234346949687851e-02,-1.373673947747693136e+00,1.128197211762138163e+00,-1.229764705477750963e+00
-3.056666324081025454e+00,1.942093915988006569e-01,-9.594383099191150510e-01,1.122402536911877302e+00,-7.813379836744297480e-01
-9.050702707454689744e-01,-2.579335328602819222e-01,-5.081315784543065650e-01,3.419595168577879707e-01,-1.141515029685525873e+00
-2.275750346331989249e+00,-1.769851742058340532e-02,-1.355350739311453223e+00,9.311334729914807484e-01,-1.050152968952275945e+00
-1.935425998100950729e+00,-1.426547434287676608e-01,-8.349106519676320337e-01,1.013278624104924974e+00,-1.455905053765401025e+00
6.227354540073939404e-01,-3.878559668319725429e-01,-2.160434838827230142e-01,1.919496818656664106e-01,-6.062940749778747973e-01
-9.953761560851782653e-01,-2.051191930889282866e-01,-1.039347084234463203e+00,6.133496401700094802e-01,-1.415464833162551450e+00
-2.016301388109484893e+00,1.282085241711814760e-01,-1.601450460049020252e+00,1.219817051991152645e+00,-9.854605187096765473e-01
-2.485058267210258798e+00,1.377352635224895205e-01,-9.335726419452070601e-01,1.012374563907003644e+00,-6.492166275668975750e-01
-2.490836290149862631e+00,3.778115238896286726e-02,-1.285907707492209839e+00,1.295079171219227554e+00,-9.564564833710444969e-01
-2.490737210093095566e+00,-5.773859133874894786e-03,-8.499632004663871809e-01,9.745844657603922601e-01,-1.267740934460735769e+00
-6.624885638907970220e-01,-1.662081972300755162e-01,-4.007445834868572088e-01,4.259599673385435770e-01,-6.693951091227708927e-01
-1.874608907425175497e+00,-9.998180986799520831e-02,-6.501257452298516704e-01,6.793278682106952404e-01,-1.023571580945034309e+00
-2.272169129546993460e+00,4.744564012969796490e-02,-1.104433901289170405e+00,1.069073390606876561e+00,-1.079826788921256497e+00
-2.005044202947968035e+00,-3.823922230815138268e-02,-1.247793594465513412e+00,1.198595110591925472e+00,-1.321906862275349370e+00
-1.623621233364564986e+00,2.109923077169220118e-01,-1.947100007851358283e+00,1.340476030041956701e+00,-6.797633724174898529e-01
-1.366139151158583420e+00,-4.956304834859150965e-01,-8.094853741564737026e-01,4.693477114944740736e-01,-1.235453362101678110e+00
1.192463556636230715e+00,-6.597427123645894786e-01,-1.387925181404132680e-01,-5.242451304936632805e-01,-1.316921384325913547e+00
-2.595962315792284425e+00,1.349370079866920591e-01,-1.113611308395667354e+00,1.092788448395355605e+00,-9.739153096468288195e-01
-2.227598767060301466e+00,-4.132478355973202150e-02,-1.340960241265046315e+00,1.218676790537301713e+00,-9.667198786034343350e-01
-1.143489282880280511e+00,8.894951483745129617e-02,-1.958671134230452138e+00,1.432661082329829361e+00,-4.220317186633094630e-01
-2.078083652380303459e+00,1.951863201147190641e-01,-1.549125435967486863e+00,1.264786614900019535e+00,-8.494979830356185202e-01
-1.461217008255817129e+00,4.778965710075597784e-01,-1.775120189319709274e+00,1.537314508127174184e+00,-6.474207686287840602e-01
-1.500166281699831128e+00,-2.743013029966827054e-01,-9.221480981618145334e-01,6.065854646849691001e-01,-1.030364880743575462e+00
-6.536290902585013551e-01,-3.363510202489588541e-01,-5.260137331805184724e-01,3.717798916810541865e-01,-1.134796029237649995e+00
-2.409989732032613574e+00,-1.208335286627226363e-01,-9.945124826669842211e-01,1.105078318937576576e+00,-7.312530412862632279e-01
-2.500455594605070608e+00,1.776686919807628773e-01,-1.319757961528861046e+00,1.230245618835943855e+00,-1.070230692098312897e+00
-2.406555954206081260e+00,-2.198470501776345898e-01,-1.278577915066018367e+00,7.294101462708425521e-01,-8.390285265548558247e-01
-2.650622042684854129e+00,6.506539031139992046e-02,-1.138502550670470237e+00,1.073536255302932396e+00,-8.543824661458261360e-01
-2.809146276096080808e+00,2.343951621533187368e-01,-1.128114438933417230e+00,9.666765843238915856e-01,-8.149960869571551969e-01
-7.071026339416032203e-01,4.004051457866207864e-01,-2.397982957094492829e+00,1.755390353408224025e+00,-4.873343592131883506e-01
-1.888456796311533736e+00,-7.718836508827325860e-02,-1.333488149786538290e+00,9.889332028939550323e-01,-1.209200528686653842e+00
-1.213751449013703576e+00,3.110714303699187444e-01,-1.887944559013595036e+00,1.653100431337727549e+00,-5.220569103668113442e-01
-1.872592523600425940e+00,-1.670308901587478911e-01,-1.238158381615505954e+00,1.028606251920251680e+00,-1.298595474111697623e+00
-2.792328217414342006e+00,2.521508245985245103e-02,-1.129156423113018670e+00,9.435406355318990412e-01,-7.806908476875766834e-01
-2.309188422300669785e+00,-1.265875695173952209e-01,-1.169930403104725514e+00,8.183154406613185605e-01,-1.121535222673214260e+00
-2.276297336204607724e+00,1.492835394581343289e-02,-1.538416048028130811e+00,1.315229275795477104e+00,-7.704300753051714912e-01
-2.167590912659591584e+00,3.313140418968500422e-01,-1.328292373247912606e+00,1.333386579226158553e+00,-7.760951056283813543e-01
-2.462097278124558031e+00,-4.623307309143799559e-02,-1.382139064607605050e+00,9.626731377404504908e-01,-1.068294565722188949e+00
-1.894298159880215549e+00,9.917092749264261320e-02,-1.480062314553273861e+00,9.421806827374794580e-01,-1.110639821596262955e+00
-2.116167796920177313e+00,8.201465173641885043e-02,-1.347126164387458580e+00,1.374015485952053250e+00,-7.751276531429968086e-01
-2.063162657500933417e+00,-1.197175489821266856e-03,-1.179637572136430501e+00,9.788151770469044610e-01,-1.093684047593658448e+00
-2.028450728792802416e+00,-2.017439779754797158e-01,-8.348796845389232502e-01,5.835009605213615780e-01,-9.847087054156521413e-01
-1.933625214546667248e+00,-1.146983859513052428e-01,-1.039897492021854220e+00,9.377592598615683839e-01,-1.185794492162801861e+00
-1.476570426555819049e+00,-2.084116828959056977e-01,-7.612676316755384587e-01,6.659237431878485269e-01,-1.404283200520384467e+00
-8.082774732303571463e-01,-2.603953471426461719e-01,-5.097191066960025108e-01,6.762778094967379916e-01,-8.497823450972359360e-01
-2.710144563963759357e+00,-7.313929413828000603e-02,-1.102192727681098994e+00,1.186048846155102865e+00,-9.489569575238364640e-01
-2.450821607339964014e+00,2.942886570951219402e-02,-9.245329309398058193e-01,1.126866849170592877e+00,-1.018357440415973425e+00
-1.967271243029161454e+00,8.403765744712529684e-02,-1.281650810363686999e+00,1.065539082532341197e+00,-1.033368067625649811e+00
-2.410898958717473395e+00,2.502789198019997885e-01,-1.273952963181518960e+00,1.179046718806186167e+00,-4.394859790791581511e-01
-2.324426977908138792e+00,2.483515019342932006e-01,-1.407370333537385054e+00,1.337433220479572693e+00,-4.780724403124235744e-01
-2.730693458260064599e+00,1.556466934337762398e-01,-9.422616038088238444e-01,8.040951012544297338e-01,-7.394266323658303941e-01
-1.851602747122936599e+00,-1.960278196910482384e-01,-9.087637503487420165e-01,6.984347000987157772e-01,-1.054736561577368059e+00
-2.545411132212651140e+00,1.786833171308679566e-02,-9.639362966374821484e-01,9.271207754300594406e-01,-8.337937756396476274e-01
1.201166811373396426e+00,-2.600047121391699245e-01,-2.284682634112974453e-01,4.083674172629274679e-01,1.556772910560629830e-01
-1.184382921486810902e+00,-3.018346227557222941e-03,-5.296669896743128048e-01,5.214806397889695244e-01,-2.948599565940380751e-01
-1.912538146910908177e+00,6.358065919357938633e-02,-1.326534591106089955e+00,1.337958207454969184e+00,-1.205962488456204351e+00
-9.583095644814871861e-01,3.922236893297819105e-01,-1.858265360252379317e+00,1.625391947788171532e+00,-2.882809131259616020e-01
1.789556159381174627e+00,-2.973498000768367566e-01,-9.206316662224890701e-02,1.499805305220864859e-01,1.772135816864449653e-01
-1.782157979622389421e+00,2.014282121432420247e-01,-1.406292867962439574e+00,1.283173392623656817e+00,-1.146430296776196123e+00
-2.559985332211821341e+00,2.668868903340916865e-01,-9.090027567950463849e-01,1.134177767405076587e+00,-2.728581189486092295e-01
-1.511611885320301552e+00,-7.077168155907979236e-03,-1.457394644905441128e+00,9.019015369930551973e-01,-1.193084448493670457e+00
-1.614649210900453546e+00,-1.113792264251025066e-01,-1.107380908913283335e+00,7.265804829950091026e-01,-1.418629049888692650e+00
-1.968085698668966987e+00,-1.304941154600192978e-02,-1.129939565166537152e+00,1.038625148653532060e+00,-1.226506014536274058e+00
-1.997257133991273248e+00,-1.502615834869035216e-01,-9.836511870581325923e-01,1.072837244396888545e+00,-1.521562098998495260e+00
3.716686744015912369e-01,-3.308112977583197445e-01,-2.600353111423492347e-01,1.731545177362119603e-01,-4.920357462862464670e-01
-2.046736559456946214e+00,-2.957450798857080287e-01,-9.732824515054353531e-01,6.426951136143148613e-01,-1.077358565743337104e+00
-1.485289594929190660e+00,-2.355920967190553439e-01,-6.976572990257231544e-01,6.322921543213819717e-01,-8.932293127224617546e-01
-1.976933299102408226e+00,2.453297919113602010e-02,-1.495700854064949681e+00,1.052722075687450465e+00,-1.105403897534939839e+00
-9.910550978187213644e-01,2.718713826377153198e-01,-2.070364694613248790e+00,1.514981611755642943e+00,-4.727933381214493580e-01
